namespace_id,canonical_namespace,namespace_name,wiki_code,language_name
11,Template talk,Modello chiàcchiera,nap,Neapolitan
12,Help,Ajùto,nap,Neapolitan
13,Help talk,Ajùto chiàcchiera,nap,Neapolitan
14,Category,Categurìa,nap,Neapolitan
15,Category talk,Categurìa chiàcchiera,nap,Neapolitan
710,TimedText,TimedText,nap,Neapolitan
711,TimedText talk,TimedText talk,nap,Neapolitan
828,Module,Modulo,nap,Neapolitan
829,Module talk,Modulo chiàcchiera,nap,Neapolitan
1728,Event,Evento,nap,Neapolitan
1729,Event talk,Discussioni evento,nap,Neapolitan
-2,Media,Media,nds,Low German
-1,Special,Spezial,nds,Low German
0,,,nds,Low German
1,Talk,Diskuschoon,nds,Low German
2,User,Bruker,nds,Low German
3,User talk,Bruker Diskuschoon,nds,Low German
4,Project,Wikipedia,nds,Low German
5,Project talk,Wikipedia Diskuschoon,nds,Low German
6,File,Bild,nds,Low German
7,File talk,Bild Diskuschoon,nds,Low German
8,MediaWiki,MediaWiki,nds,Low German
9,MediaWiki talk,MediaWiki Diskuschoon,nds,Low German
10,Template,Vörlaag,nds,Low German
11,Template talk,Vörlaag Diskuschoon,nds,Low German
12,Help,Hülp,nds,Low German
13,Help talk,Hülp Diskuschoon,nds,Low German
14,Category,Kategorie,nds,Low German
15,Category talk,Kategorie Diskuschoon,nds,Low German
100,Portal,Portal,nds,Low German
101,Portal Diskuschoon,Portal Diskuschoon,nds,Low German
710,TimedText,TimedText,nds,Low German
711,TimedText talk,TimedText talk,nds,Low German
828,Module,Modul,nds,Low German
829,Module talk,Modul Diskussion,nds,Low German
1728,Event,Veranstaltung,nds,Low German
1729,Event talk,Veranstaltung Diskussion,nds,Low German
-2,Media,Media,nds-nl,Low Saxon
-1,Special,Spesiaal,nds-nl,Low Saxon
0,,,nds-nl,Low Saxon
1,Talk,Overleg,nds-nl,Low Saxon
2,User,Gebruker,nds-nl,Low Saxon
3,User talk,Overleg gebruker,nds-nl,Low Saxon
4,Project,Wikipedia,nds-nl,Low Saxon
5,Project talk,Overleg Wikipedia,nds-nl,Low Saxon
6,File,Bestaand,nds-nl,Low Saxon
7,File talk,Overleg bestaand,nds-nl,Low Saxon
8,MediaWiki,MediaWiki,nds-nl,Low Saxon
9,MediaWiki talk,Overleg MediaWiki,nds-nl,Low Saxon
10,Template,Mal,nds-nl,Low Saxon
11,Template talk,Overleg mal,nds-nl,Low Saxon
12,Help,Hulpe,nds-nl,Low Saxon
13,Help talk,Overleg hulpe,nds-nl,Low Saxon
14,Category,Kategorie,nds-nl,Low Saxon
15,Category talk,Overleg kategorie,nds-nl,Low Saxon
710,TimedText,TimedText,nds-nl,Low Saxon
711,TimedText talk,TimedText talk,nds-nl,Low Saxon
828,Module,Module,nds-nl,Low Saxon
829,Module talk,Overleg module,nds-nl,Low Saxon
1728,Event,Event,nds-nl,Low Saxon
1729,Event talk,Event talk,nds-nl,Low Saxon
-2,Media,मीडिया,ne,Nepali
-1,Special,विशेष,ne,Nepali
0,,,ne,Nepali
1,Talk,वार्तालाप,ne,Nepali
2,User,प्रयोगकर्ता,ne,Nepali
3,User talk,प्रयोगकर्ता वार्ता,ne,Nepali
4,Project,विकिपिडिया,ne,Nepali
5,Project talk,विकिपिडिया वार्ता,ne,Nepali
6,File,चित्र,ne,Nepali
7,File talk,चित्र वार्ता,ne,Nepali
8,MediaWiki,मीडियाविकि,ne,Nepali
9,MediaWiki talk,मीडियाविकि वार्ता,ne,Nepali
10,Template,ढाँचा,ne,Nepali
11,Template talk,ढाँचा वार्ता,ne,Nepali
12,Help,मद्दत,ne,Nepali
13,Help talk,मद्दत वार्ता,ne,Nepali
14,Category,श्रेणी,ne,Nepali
15,Category talk,श्रेणी वार्ता,ne,Nepali
100,पोर्टल,पोर्टल,ne,Nepali
101,पोर्टल वार्ता,पोर्टल वार्ता,ne,Nepali
118,मस्यौदा,मस्यौदा,ne,Nepali
119,मस्यौदा वार्ता,मस्यौदा वार्ता,ne,Nepali
710,TimedText,TimedText,ne,Nepali
711,TimedText talk,TimedText talk,ne,Nepali
828,Module,मोड्युल,ne,Nepali
829,Module talk,मोड्युल वार्तालाप,ne,Nepali
1728,Event,Event,ne,Nepali
1729,Event talk,Event talk,ne,Nepali
-2,Media,माध्यम,new,Newari
-1,Special,विशेष,new,Newari
0,,,new,Newari
1,Talk,खँलाबँला,new,Newari
2,User,छ्येलेमि,new,Newari
3,User talk,छ्येलेमि खँलाबँला,new,Newari
4,Project,विकिपिडिया,new,Newari
5,Project talk,विकिपिडिया खँलाबँला,new,Newari
6,File,किपा,new,Newari
7,File talk,किपा खँलाबँला,new,Newari
8,MediaWiki,मिडियाविकि,new,Newari
9,MediaWiki talk,मिडियाविकि खँलाबँला,new,Newari
10,Template,Template,new,Newari
11,Template talk,Template talk,new,Newari
12,Help,ग्वाहालि,new,Newari
13,Help talk,ग्वाहालि खँलाबँला,new,Newari
14,Category,पुचः,new,Newari
15,Category talk,पुचः खँलाबँला,new,Newari
100,दबू,दबू,new,Newari
101,दबू खँलाबँला,दबू खँलाबँला,new,Newari
710,TimedText,TimedText,new,Newari
711,TimedText talk,TimedText talk,new,Newari
828,Module,Module,new,Newari
829,Module talk,Module talk,new,Newari
1728,Event,Event,new,Newari
1729,Event talk,Event talk,new,Newari
-2,Media,Media,ng,Ndonga
-1,Special,Special,ng,Ndonga
0,,,ng,Ndonga
1,Talk,Talk,ng,Ndonga
2,User,User,ng,Ndonga
3,User talk,User talk,ng,Ndonga
4,Project,Wikipedia,ng,Ndonga
5,Project talk,Wikipedia talk,ng,Ndonga
6,File,File,ng,Ndonga
7,File talk,File talk,ng,Ndonga
8,MediaWiki,MediaWiki,ng,Ndonga
9,MediaWiki talk,MediaWiki talk,ng,Ndonga
10,Template,Template,ng,Ndonga
11,Template talk,Template talk,ng,Ndonga
12,Help,Help,ng,Ndonga
13,Help talk,Help talk,ng,Ndonga
14,Category,Category,ng,Ndonga
15,Category talk,Category talk,ng,Ndonga
710,TimedText,TimedText,ng,Ndonga
711,TimedText talk,TimedText talk,ng,Ndonga
828,Module,Module,ng,Ndonga
829,Module talk,Module talk,ng,Ndonga
1728,Event,Event,ng,Ndonga
1729,Event talk,Event talk,ng,Ndonga
-2,Media,Media,nia,Nias
-1,Special,Spesial,nia,Nias
0,,,nia,Nias
1,Talk,Huhuo,nia,Nias
2,User,Sangoguna,nia,Nias
3,User talk,Huhuo zangoguna,nia,Nias
4,Project,Wikipedia,nia,Nias
5,Project talk,Huhuo Wikipedia,nia,Nias
6,File,Berkas,nia,Nias
7,File talk,Huhuo berkas,nia,Nias
8,MediaWiki,MediaWiki,nia,Nias
9,MediaWiki talk,Huhuo MediaWiki,nia,Nias
10,Template,Templat,nia,Nias
11,Template talk,Huhuo templat,nia,Nias
12,Help,Fanolo,nia,Nias
13,Help talk,Huhuo wanolo,nia,Nias
14,Category,Kategori,nia,Nias
15,Category talk,Huhuo kategori,nia,Nias
100,Portal,Portal,nia,Nias
101,Huhuo portal,Huhuo portal,nia,Nias
710,TimedText,TimedText,nia,Nias
711,TimedText talk,TimedText talk,nia,Nias
828,Module,Modul,nia,Nias
829,Module talk,Pembicaraan Modul,nia,Nias
1728,Event,Acara,nia,Nias
1729,Event talk,Huhuo Acara,nia,Nias
-2,Media,Media,nl,Dutch
-1,Special,Speciaal,nl,Dutch
0,,,nl,Dutch
1,Talk,Overleg,nl,Dutch
2,User,Gebruiker,nl,Dutch
3,User talk,Overleg gebruiker,nl,Dutch
4,Project,Wikipedia,nl,Dutch
5,Project talk,Overleg Wikipedia,nl,Dutch
6,File,Bestand,nl,Dutch
7,File talk,Overleg bestand,nl,Dutch
8,MediaWiki,MediaWiki,nl,Dutch
9,MediaWiki talk,Overleg MediaWiki,nl,Dutch
10,Template,Sjabloon,nl,Dutch
11,Template talk,Overleg sjabloon,nl,Dutch
12,Help,Help,nl,Dutch
13,Help talk,Overleg help,nl,Dutch
14,Category,Categorie,nl,Dutch
15,Category talk,Overleg categorie,nl,Dutch
100,Portaal,Portaal,nl,Dutch
101,Overleg portaal,Overleg portaal,nl,Dutch
710,TimedText,TimedText,nl,Dutch
711,TimedText talk,TimedText talk,nl,Dutch
828,Module,Module,nl,Dutch
829,Module talk,Overleg module,nl,Dutch
1728,Event,Event,nl,Dutch
1729,Event talk,Event talk,nl,Dutch
-2,Media,Filpeikar,nn,Norwegian Nynorsk
-1,Special,Spesial,nn,Norwegian Nynorsk
0,,,nn,Norwegian Nynorsk
1,Talk,Diskusjon,nn,Norwegian Nynorsk
2,User,Brukar,nn,Norwegian Nynorsk
3,User talk,Brukardiskusjon,nn,Norwegian Nynorsk
4,Project,Wikipedia,nn,Norwegian Nynorsk
5,Project talk,Wikipedia-diskusjon,nn,Norwegian Nynorsk
6,File,Fil,nn,Norwegian Nynorsk
7,File talk,Fildiskusjon,nn,Norwegian Nynorsk
8,MediaWiki,MediaWiki,nn,Norwegian Nynorsk
9,MediaWiki talk,MediaWiki-diskusjon,nn,Norwegian Nynorsk
10,Template,Mal,nn,Norwegian Nynorsk
11,Template talk,Maldiskusjon,nn,Norwegian Nynorsk
12,Help,Hjelp,nn,Norwegian Nynorsk
13,Help talk,Hjelpdiskusjon,nn,Norwegian Nynorsk
14,Category,Kategori,nn,Norwegian Nynorsk
15,Category talk,Kategoridiskusjon,nn,Norwegian Nynorsk
100,Tema,Tema,nn,Norwegian Nynorsk
101,Temadiskusjon,Temadiskusjon,nn,Norwegian Nynorsk
710,TimedText,TimedText,nn,Norwegian Nynorsk
711,TimedText talk,TimedText talk,nn,Norwegian Nynorsk
828,Module,Modul,nn,Norwegian Nynorsk
829,Module talk,Moduldiskusjon,nn,Norwegian Nynorsk
1728,Event,Arrangement,nn,Norwegian Nynorsk
1729,Event talk,Arrangementsdiskusjon,nn,Norwegian Nynorsk
-2,Media,Medium,no,Norwegian
-1,Special,Spesial,no,Norwegian
0,,,no,Norwegian
1,Talk,Diskusjon,no,Norwegian
2,User,Bruker,no,Norwegian
3,User talk,Brukerdiskusjon,no,Norwegian
4,Project,Wikipedia,no,Norwegian
5,Project talk,Wikipedia-diskusjon,no,Norwegian
6,File,Fil,no,Norwegian
7,File talk,Fildiskusjon,no,Norwegian
8,MediaWiki,MediaWiki,no,Norwegian
9,MediaWiki talk,MediaWiki-diskusjon,no,Norwegian
10,Template,Mal,no,Norwegian
11,Template talk,Maldiskusjon,no,Norwegian
12,Help,Hjelp,no,Norwegian
13,Help talk,Hjelpdiskusjon,no,Norwegian
14,Category,Kategori,no,Norwegian
15,Category talk,Kategoridiskusjon,no,Norwegian
100,Portal,Portal,no,Norwegian
101,Portaldiskusjon,Portaldiskusjon,no,Norwegian
710,TimedText,TimedText,no,Norwegian
711,TimedText talk,TimedText talk,no,Norwegian
828,Module,Modul,no,Norwegian
829,Module talk,Moduldiskusjon,no,Norwegian
1728,Event,Arrangement,no,Norwegian
1729,Event talk,Arrangementsdiskusjon,no,Norwegian
2600,Topic,Sak,no,Norwegian
-2,Media,Media,nov,Novial
-1,Special,Special,nov,Novial
0,,,nov,Novial
1,Talk,Talk,nov,Novial
2,User,User,nov,Novial
3,User talk,User talk,nov,Novial
4,Project,Wikipedia,nov,Novial
5,Project talk,Wikipedia talk,nov,Novial
6,File,File,nov,Novial
7,File talk,File talk,nov,Novial
8,MediaWiki,MediaWiki,nov,Novial
9,MediaWiki talk,MediaWiki talk,nov,Novial
10,Template,Template,nov,Novial
11,Template talk,Template talk,nov,Novial
12,Help,Help,nov,Novial
13,Help talk,Help talk,nov,Novial
14,Category,Category,nov,Novial
15,Category talk,Category talk,nov,Novial
710,TimedText,TimedText,nov,Novial
711,TimedText talk,TimedText talk,nov,Novial
828,Module,Module,nov,Novial
829,Module talk,Module talk,nov,Novial
1728,Event,Event,nov,Novial
1729,Event talk,Event talk,nov,Novial
-2,Media,ߟߊߛߋߢߊߥߙߍ,nqo,N’Ko
-1,Special,ߞߙߍߞߙߍߣߍ߲,nqo,N’Ko
0,,,nqo,N’Ko
1,Talk,ߢߊߝߐߞߣߍ,nqo,N’Ko
2,User,ߟߊߓߊ߯ߙߟߊ,nqo,N’Ko
3,User talk,ߟߊߓߊ߯ߙߟߊ ߟߊ߫ ߢߊߝߐߞߣߍ,nqo,N’Ko
4,Project,ߥߞߌߔߘߋߞߎ,nqo,N’Ko
5,Project talk,ߥߞߌߔߘߋߞߎ ߢߊߝߐߞߣߍ,nqo,N’Ko
6,File,ߞߐߕߐ߮,nqo,N’Ko
7,File talk,ߞߐߕߐ߮ ߢߊߝߐߞߣߍ,nqo,N’Ko
8,MediaWiki,ߡߘߌߦߊߥߞߌ,nqo,N’Ko
9,MediaWiki talk,ߡߘߌߦߊߥߞߌ ߢߊߝߐߞߣߍ,nqo,N’Ko
10,Template,ߞߙߊߞߏ,nqo,N’Ko
11,Template talk,ߞߙߊߞߏ ߢߊߝߐߞߣߍ,nqo,N’Ko
12,Help,ߡߊ߬ߘߍ߬ߡߍ߲߬ߠߌ߲,nqo,N’Ko
13,Help talk,ߡߊ߬ߘߍ߬ߡߍ߲߬ߠߌ߲ ߢߊߝߐߞߣߍ,nqo,N’Ko
14,Category,ߦߌߟߡߊ,nqo,N’Ko
15,Category talk,ߦߌߟߡߊ ߢߊߝߐߞߣߍ,nqo,N’Ko
710,TimedText,TimedText,nqo,N’Ko
711,TimedText talk,TimedText talk,nqo,N’Ko
828,Module,ߗߋ߬ߞߙߊߞߏ,nqo,N’Ko
829,Module talk,ߗߋ߬ߞߙߊߞߏ ߢߊߝߐߞߣߍ,nqo,N’Ko
1728,Event,Event,nqo,N’Ko
1729,Event talk,Event talk,nqo,N’Ko
-2,Media,Iinrhatjhi,nr,South Ndebele
-1,Special,Khethekileko,nr,South Ndebele
0,,,nr,South Ndebele
1,Talk,Asiqongelane,nr,South Ndebele
2,User,Umsebenzisi,nr,South Ndebele
3,User talk,Umsebenzisi asiqongelane,nr,South Ndebele
4,Project,Wikiphidiya,nr,South Ndebele
5,Project talk,Wikiphidiya asiqongelane,nr,South Ndebele
6,File,Isimumathi,nr,South Ndebele
7,File talk,Isimumathi asiqongelane,nr,South Ndebele
8,MediaWiki,MediaWiki,nr,South Ndebele
9,MediaWiki talk,MediaWiki asiqongelane,nr,South Ndebele
10,Template,Umhlahlandlelasakhiwo,nr,South Ndebele
11,Template talk,Umhlahlandlelasakhiwo asiqongelane,nr,South Ndebele
12,Help,Lisizo,nr,South Ndebele
13,Help talk,Lisizo asiqongelane,nr,South Ndebele
14,Category,Mkhakha,nr,South Ndebele
15,Category talk,Mkhakha asiqongelane,nr,South Ndebele
710,TimedText,TimedText,nr,South Ndebele
711,TimedText talk,TimedText talk,nr,South Ndebele
828,Module,Module,nr,South Ndebele
829,Module talk,Module talk,nr,South Ndebele
1728,Event,Event,nr,South Ndebele
1729,Event talk,Event talk,nr,South Ndebele
-2,Media,Média,nrm,Norman
-1,Special,Spécial,nrm,Norman
0,,,nrm,Norman
1,Talk,Discussion,nrm,Norman
2,User,Utilisateur,nrm,Norman
3,User talk,Discussion utilisateur,nrm,Norman
4,Project,Wikipedia,nrm,Norman
5,Project talk,Discussion Wikipedia,nrm,Norman
6,File,Fichier,nrm,Norman
7,File talk,Discussion fichier,nrm,Norman
8,MediaWiki,MediaWiki,nrm,Norman
9,MediaWiki talk,Discussion MediaWiki,nrm,Norman
10,Template,Modèle,nrm,Norman
11,Template talk,Discussion modèle,nrm,Norman
12,Help,Aide,nrm,Norman
13,Help talk,Discussion aide,nrm,Norman
14,Category,Catégorie,nrm,Norman
15,Category talk,Discussion catégorie,nrm,Norman
710,TimedText,TimedText,nrm,Norman
711,TimedText talk,TimedText talk,nrm,Norman
828,Module,Module,nrm,Norman
829,Module talk,Discussion module,nrm,Norman
1728,Event,Event,nrm,Norman
1729,Event talk,Event talk,nrm,Norman
-2,Media,Media,nso,Northern Sotho
-1,Special,Special,nso,Northern Sotho
0,,,nso,Northern Sotho
1,Talk,Bolediša,nso,Northern Sotho
2,User,Mošomi,nso,Northern Sotho
3,User talk,Boledišana le Mošomi,nso,Northern Sotho
4,Project,Wikipedia,nso,Northern Sotho
5,Project talk,Dipolelo tša Wikipedia,nso,Northern Sotho
6,File,Seswantšho,nso,Northern Sotho
7,File talk,Poledišano ya Seswantšho,nso,Northern Sotho
8,MediaWiki,MediaWiki,nso,Northern Sotho
9,MediaWiki talk,Poledišano ya MediaWiki,nso,Northern Sotho
10,Template,Template,nso,Northern Sotho
11,Template talk,Poledišano ya Template,nso,Northern Sotho
12,Help,Thušo,nso,Northern Sotho
13,Help talk,Poledišano ya Thušo,nso,Northern Sotho
14,Category,Setensele,nso,Northern Sotho
15,Category talk,Poledišano ya Setensele,nso,Northern Sotho
710,TimedText,TimedText,nso,Northern Sotho
711,TimedText talk,TimedText talk,nso,Northern Sotho
828,Module,Module,nso,Northern Sotho
829,Module talk,Module talk,nso,Northern Sotho
1728,Event,Event,nso,Northern Sotho
1729,Event talk,Event talk,nso,Northern Sotho
-2,Media,Gbyagulazhi,nup,Nupe
-1,Special,Kayin,nup,Nupe
0,,,nup,Nupe
1,Talk,Egan,nup,Nupe
2,User,Ezaloci,nup,Nupe
3,User talk,Egan ezaloci,nup,Nupe
4,Project,Wikipedia,nup,Nupe
5,Project talk,Egan Wikipedia,nup,Nupe
6,File,Gbofa,nup,Nupe
7,File talk,Egan gbofa,nup,Nupe
8,MediaWiki,MediaWiki,nup,Nupe
9,MediaWiki talk,Egan MediaWiki,nup,Nupe
10,Template,Nyanga,nup,Nupe
11,Template talk,Egan nyanga,nup,Nupe
12,Help,Banjire,nup,Nupe
13,Help talk,Egan banjire,nup,Nupe
14,Category,Ekpo,nup,Nupe
15,Category talk,Egan ekpo,nup,Nupe
710,TimedText,TimedText,nup,Nupe
711,TimedText talk,TimedText talk,nup,Nupe
828,Module,Module,nup,Nupe
829,Module talk,Module talk,nup,Nupe
1728,Event,Event,nup,Nupe
1729,Event talk,Event talk,nup,Nupe
-2,Media,Media,nv,Navajo
-1,Special,Special,nv,Navajo
0,,,nv,Navajo
1,Talk,Naaltsoos baa yáshtiʼ,nv,Navajo
2,User,Choyoołʼįįhí,nv,Navajo
3,User talk,Choyoołʼįįhí bichʼįʼ yáshtiʼ,nv,Navajo
4,Project,Wikiibíídiiya,nv,Navajo
5,Project talk,Wikiibíídiiya baa yáshtiʼ,nv,Navajo
6,File,Eʼelyaaígíí,nv,Navajo
7,File talk,Eʼelyaaígíí baa yáshtiʼ,nv,Navajo
8,MediaWiki,MediaWiki,nv,Navajo
9,MediaWiki talk,MediaWiki baa yáshtiʼ,nv,Navajo
10,Template,Bee álnééhí,nv,Navajo
11,Template talk,Bee álnééhí baa yáshtiʼ,nv,Navajo
12,Help,Anáʼálwoʼ,nv,Navajo
13,Help talk,Anáʼálwoʼ baa yáshtiʼ,nv,Navajo
14,Category,Tʼááłáhági átʼéego,nv,Navajo
15,Category talk,Tʼááłáhági átʼéego baa yáshtiʼ,nv,Navajo
710,TimedText,TimedText,nv,Navajo
711,TimedText talk,TimedText talk,nv,Navajo
828,Module,Module,nv,Navajo
829,Module talk,Module talk,nv,Navajo
1728,Event,Event,nv,Navajo
1729,Event talk,Event talk,nv,Navajo
-2,Media,Media,ny,Nyanja
-1,Special,Special,ny,Nyanja
0,,,ny,Nyanja
1,Talk,Talk,ny,Nyanja
2,User,User,ny,Nyanja
3,User talk,User talk,ny,Nyanja
4,Project,Wikipedia,ny,Nyanja
5,Project talk,Wikipedia talk,ny,Nyanja
6,File,File,ny,Nyanja
7,File talk,File talk,ny,Nyanja
8,MediaWiki,MediaWiki,ny,Nyanja
9,MediaWiki talk,MediaWiki talk,ny,Nyanja
10,Template,Template,ny,Nyanja
11,Template talk,Template talk,ny,Nyanja
12,Help,Help,ny,Nyanja
13,Help talk,Help talk,ny,Nyanja
14,Category,Category,ny,Nyanja
15,Category talk,Category talk,ny,Nyanja
710,TimedText,TimedText,ny,Nyanja
711,TimedText talk,TimedText talk,ny,Nyanja
828,Module,Module,ny,Nyanja
829,Module talk,Module talk,ny,Nyanja
1728,Event,Event,ny,Nyanja
1729,Event talk,Event talk,ny,Nyanja
-2,Media,Mèdia,oc,Occitan
-1,Special,Especial,oc,Occitan
0,,,oc,Occitan
1,Talk,Discutir,oc,Occitan
2,User,Utilizaire,oc,Occitan
3,User talk,Discussion Utilizaire,oc,Occitan
4,Project,Wikipèdia,oc,Occitan
5,Project talk,Discussion Wikipèdia,oc,Occitan
6,File,Fichièr,oc,Occitan
7,File talk,Discussion Fichièr,oc,Occitan
8,MediaWiki,MediaWiki,oc,Occitan
9,MediaWiki talk,Discussion MediaWiki,oc,Occitan
10,Template,Modèl,oc,Occitan
11,Template talk,Discussion Modèl,oc,Occitan
12,Help,Ajuda,oc,Occitan
13,Help talk,Discussion Ajuda,oc,Occitan
14,Category,Categoria,oc,Occitan
15,Category talk,Discussion Categoria,oc,Occitan
100,Portal,Portal,oc,Occitan
101,Discussion Portal,Discussion Portal,oc,Occitan
102,Projècte,Projècte,oc,Occitan
103,Discussion Projècte,Discussion Projècte,oc,Occitan
710,TimedText,TimedText,oc,Occitan
711,TimedText talk,TimedText talk,oc,Occitan
828,Module,Mòdul,oc,Occitan
829,Module talk,Mòdul Discussió,oc,Occitan
1728,Event,Event,oc,Occitan
1729,Event talk,Event talk,oc,Occitan
-2,Media,Medii,olo,Livvi-Karelian
-1,Special,Erikoine,olo,Livvi-Karelian
0,,,olo,Livvi-Karelian
1,Talk,Pagin,olo,Livvi-Karelian
2,User,Käyttäi,olo,Livvi-Karelian
3,User talk,Käyttäi pagin,olo,Livvi-Karelian
4,Project,Wikipedii,olo,Livvi-Karelian
5,Project talk,Wikipedien paginat,olo,Livvi-Karelian
6,File,Failu,olo,Livvi-Karelian
7,File talk,Failu pagin,olo,Livvi-Karelian
8,MediaWiki,MediiWiki,olo,Livvi-Karelian
9,MediaWiki talk,MediiWiki pagin,olo,Livvi-Karelian
10,Template,Šablonu,olo,Livvi-Karelian
11,Template talk,Šablonu pagin,olo,Livvi-Karelian
12,Help,Abu,olo,Livvi-Karelian
13,Help talk,Abu pagin,olo,Livvi-Karelian
14,Category,Kategourii,olo,Livvi-Karelian
15,Category talk,Kategourii pagin,olo,Livvi-Karelian
710,TimedText,TimedText,olo,Livvi-Karelian
711,TimedText talk,TimedText talk,olo,Livvi-Karelian
828,Module,Moduuli,olo,Livvi-Karelian
829,Module talk,Keskustelu moduulista,olo,Livvi-Karelian
1728,Event,Event,olo,Livvi-Karelian
1729,Event talk,Event talk,olo,Livvi-Karelian
-2,Media,Media,om,Oromo
-1,Special,Special,om,Oromo
0,,,om,Oromo
1,Talk,Talk,om,Oromo
2,User,User,om,Oromo
3,User talk,User talk,om,Oromo
4,Project,Wikipedia,om,Oromo
5,Project talk,Wikipedia talk,om,Oromo
6,File,File,om,Oromo
7,File talk,File talk,om,Oromo
8,MediaWiki,MediaWiki,om,Oromo
9,MediaWiki talk,MediaWiki talk,om,Oromo
10,Template,Template,om,Oromo
11,Template talk,Template talk,om,Oromo
12,Help,Help,om,Oromo
13,Help talk,Help talk,om,Oromo
14,Category,Category,om,Oromo
15,Category talk,Category talk,om,Oromo
710,TimedText,TimedText,om,Oromo
711,TimedText talk,TimedText talk,om,Oromo
828,Module,Module,om,Oromo
829,Module talk,Module talk,om,Oromo
1728,Event,Event,om,Oromo
1729,Event talk,Event talk,om,Oromo
-2,Media,ମାଧ୍ୟମ,or,Odia
-1,Special,ବିଶେଷ,or,Odia
0,,,or,Odia
1,Talk,ଆଲୋଚନା,or,Odia
2,User,ବ୍ୟବହାରକାରୀ,or,Odia
3,User talk,ବ୍ୟବହାରକାରୀଙ୍କ ଆଲୋଚନା,or,Odia
4,Project,ଉଇକିପିଡ଼ିଆ,or,Odia
5,Project talk,ଉଇକିପିଡ଼ିଆ ଆଲୋଚନା,or,Odia
6,File,ଫାଇଲ,or,Odia
7,File talk,ଫାଇଲ ଆଲୋଚନା,or,Odia
8,MediaWiki,ମିଡ଼ିଆଉଇକି,or,Odia
9,MediaWiki talk,ମିଡ଼ିଆଉଇକି ଆଲୋଚନା,or,Odia
